id_harga;id_saham;tanggal;close;volume
;9;2015-05-19;51;6685626124
;9;2015-05-20;50;1310904877
;9;2015-05-21;50;1313378842
;9;2015-05-22;50;202528919
;9;2015-05-25;49;743095682
;9;2015-05-26;49;1044723291
;9;2015-05-27;48;447631171
;9;2015-05-28;48;778394812
;9;2015-05-29;48;194455012
;9;2015-06-01;48;131448754
;9;2015-06-02;48;0
;9;2015-06-03;46;244958160
;9;2015-06-04;46;616088537
;9;2015-06-05;47;157015728
;9;2015-06-08;45;138925884
;9;2015-06-09;43;333327662
;9;2015-06-10;44;173539781
;9;2015-06-11;44;101410552
;9;2015-06-12;42;258174921
;9;2015-06-15;38;303857420
;9;2015-06-16;41;289039246
;9;2015-06-17;44;656317586
;9;2015-06-18;44;503755875
;9;2015-06-19;44;120030731
;9;2015-06-22;44;94597442
;9;2015-06-23;44;146560714
;9;2015-06-24;47;872788525
;9;2015-06-25;46;296213384
;9;2015-06-26;47;418546756
;9;2015-06-29;47;597802169
;9;2015-06-30;46;83646915
;9;2015-07-01;47;286188242
;9;2015-07-02;48;370230207
;9;2015-07-03;47;131906243
;9;2015-07-06;46;131818188
;9;2015-07-07;47;205925868
;9;2015-07-08;46;157050149
;9;2015-07-09;46;158487459
;9;2015-07-10;46;120186429
;9;2015-07-13;46;70963291
;9;2015-07-14;46;85158671
;9;2015-07-15;45;67239735
;9;2015-07-16;45;0
;9;2015-07-17;45;0
;9;2015-07-20;45;0
;9;2015-07-21;45;0
;9;2015-07-22;46;72174857
;9;2015-07-23;46;107670912
;9;2015-07-24;45;84405394
;9;2015-07-27;44;109997584
;9;2015-07-28;45;79823296
;9;2015-07-29;45;84270509
;9;2015-07-30;44;80342824
;9;2015-07-31;45;84544282
;9;2015-08-03;44;57401912
;9;2015-08-04;44;44116307
;9;2015-08-05;44;58788389
;9;2015-08-06;45;86892968
;9;2015-08-07;45;31686044
;9;2015-08-10;44;25651827
;9;2015-08-11;43;97707009
;9;2015-08-12;40;154863966
;9;2015-08-13;41;98613182
;9;2015-08-14;42;68619808
;9;2015-08-17;42;0
;9;2015-08-18;41;39681902
;9;2015-08-19;40;32196367
;9;2015-08-20;40;52284675
;9;2015-08-21;39;241013264
;9;2015-08-24;35;307956012
;9;2015-08-25;35;242213223
;9;2015-08-26;35;170561897
;9;2015-08-27;37;659879439
;9;2015-08-28;36;341708564
;9;2015-08-31;36;130560592
;9;2015-09-01;35;72663967
