id_harga;id_saham;tanggal;close;volume
;5;2005-12-16;150;85000
;5;2005-12-19;145;5000
;5;2005-12-20;145;450000
;5;2005-12-21;155;4
;5;2005-12-22;150;485000
;5;2005-12-23;155;290000
;5;2005-12-26;155;0
;5;2005-12-27;155;85000
;5;2005-12-28;155;115000
;5;2005-12-29;155;140000
;5;2005-12-30;155;0
;5;2006-01-02;155;3
;5;2006-01-03;160;10000
;5;2006-01-04;160;381500
;5;2006-01-05;170;4
;5;2006-01-06;170;3
;5;2006-01-09;170;50000
;5;2006-01-10;170;0
;5;2006-01-11;195;2164000
;5;2006-01-12;185;65000
;5;2006-01-13;175;4
;5;2006-01-16;185;2391000
;5;2006-01-17;180;60000
;5;2006-01-18;180;100000
;5;2006-01-19;180;30000
;5;2006-01-20;180;2
;5;2006-01-23;180;97000
;5;2006-01-24;165;25000
;5;2006-01-25;175;25000
;5;2006-01-26;180;11000
;5;2006-01-27;180;192500
;5;2006-01-30;180;1
;5;2006-01-31;180;0
;5;2006-02-01;175;25000
;5;2006-02-02;175;50000
;5;2006-02-03;175;2
;5;2006-02-06;175;1
;5;2006-02-07;175;4
;5;2006-02-08;170;25000
;5;2006-02-09;175;4
;5;2006-02-10;190;1803500
;5;2006-02-13;190;4
;5;2006-02-14;180;266500
;5;2006-02-15;180;36500
;5;2006-02-16;180;50000
;5;2006-02-17;180;55000
;5;2006-02-20;180;9000
;5;2006-02-21;180;3
;5;2006-02-22;175;100000
;5;2006-02-23;185;257500
;5;2006-02-24;180;12500
;5;2006-02-27;175;1500
;5;2006-02-28;175;3
;5;2006-03-01;175;3
;5;2006-03-02;170;5000
;5;2006-03-03;180;4
;5;2006-03-06;175;50000
;5;2006-03-07;175;220000
;5;2006-03-08;175;3
;5;2006-03-09;175;4
;5;2006-03-10;185;10500
;5;2006-03-13;175;4
;5;2006-03-14;175;60000
;5;2006-03-15;175;47500
;5;2006-03-16;180;4
;5;2006-03-17;180;4
;5;2006-03-20;180;4
;5;2006-03-21;185;4
;5;2006-03-22;180;4
;5;2006-03-23;180;110000
;5;2006-03-24;180;3
;5;2006-03-27;175;5000
;5;2006-03-28;180;4
;5;2006-03-29;180;4
;5;2006-03-30;180;0
;5;2006-03-31;180;0
;5;2006-04-03;180;3
;5;2006-04-04;180;2
;5;2006-04-05;185;75000
;5;2006-04-06;185;4
;5;2006-04-07;180;62500
;5;2006-04-10;180;0
;5;2006-04-11;175;4
;5;2006-04-12;180;4
;5;2006-04-13;180;4
;5;2006-04-14;180;0
;5;2006-04-17;185;4
;5;2006-04-18;180;4
;5;2006-04-19;195;4
;5;2006-04-20;185;100000
;5;2006-04-21;180;1710000
;5;2006-04-24;180;4
;5;2006-04-25;195;2377500
;5;2006-04-26;205;2163500
;5;2006-04-27;200;244500
;5;2006-04-28;200;2
;5;2006-05-01;190;4
;5;2006-05-02;185;4
;5;2006-05-03;185;4
;5;2006-05-04;190;4
;5;2006-05-05;205;524500
;5;2006-05-08;205;4
;5;2006-05-09;220;4
;5;2006-05-10;225;281500
;5;2006-05-11;220;4
;5;2006-05-12;220;4
;5;2006-05-15;220;4
;5;2006-05-16;220;3080000
;5;2006-05-17;220;4
;5;2006-05-18;220;2130500
;5;2006-05-19;220;1448000
;5;2006-05-22;210;4
;5;2006-05-23;210;3
;5;2006-05-24;210;3
;5;2006-05-25;210;0
;5;2006-05-26;210;0
;5;2006-05-29;210;43000
;5;2006-05-30;205;4
;5;2006-05-31;205;4
;5;2006-06-01;200;4
;5;2006-06-02;200;4
;5;2006-06-05;200;2
;5;2006-06-06;200;2
;5;2006-06-07;195;500
;5;2006-06-08;180;75000
;5;2006-06-09;175;4
;5;2006-06-12;175;75000
;5;2006-06-13;165;4
;5;2006-06-14;175;40500
;5;2006-06-15;175;3
;5;2006-06-16;175;3
;5;2006-06-19;160;304500
;5;2006-06-20;165;25000
;5;2006-06-21;165;410000
;5;2006-06-22;170;184500
;5;2006-06-23;170;10000
;5;2006-06-26;165;2000
;5;2006-06-27;165;2
;5;2006-06-28;180;100000
;5;2006-06-29;180;2
;5;2006-06-30;175;4
;5;2006-07-03;175;3
;5;2006-07-04;175;3
;5;2006-07-05;175;3
;5;2006-07-06;175;2
;5;2006-07-07;175;3
;5;2006-07-10;175;2
;5;2006-07-11;175;2
;5;2006-07-12;175;2
;5;2006-07-13;175;25000
;5;2006-07-14;175;2
;5;2006-07-17;165;4
;5;2006-07-18;165;1
;5;2006-07-19;165;250500
;5;2006-07-20;175;4
;5;2006-07-21;175;3
;5;2006-07-24;175;4
;5;2006-07-25;175;3
;5;2006-07-26;175;0
;5;2006-07-27;170;300000
;5;2006-07-28;175;20000
;5;2006-07-31;170;50000
;5;2006-08-01;170;110000
;5;2006-08-02;175;15500
;5;2006-08-03;175;3
;5;2006-08-04;175;1
;5;2006-08-07;170;75000
;5;2006-08-08;170;2
;5;2006-08-09;175;205000
;5;2006-08-10;190;4
;5;2006-08-11;190;2
;5;2006-08-14;190;2
